Product Name,Sales,Profit,Quantity,Orders,Profit Margin
Jabra SPEAK 410,3158.064,654.1704,37,9,20.714285714285715
Jabra SPEAK 410 Multidevice Speakerphone,2018.702,10.299500000000009,13,3,0.5102040816326535
Jabra Supreme Plus Driver Edition Headset,2159.82,259.1784,22,5,12.0
Jackery Bar Premium Fast-charging Portable Charger,467.22,192.279,18,4,41.15384615384615
Jawbone JAMBOX Wireless Bluetooth Speaker,2022.272,872.1048000000001,14,3,43.125
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2027.304,-339.7104,18,5,-16.756756756756754
Jensen SMPS-640 - speaker phone,496.584,88.28160000000001,12,4,17.777777777777782
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,552.706,177.6555,19,4,32.14285714285714
Jiffy Padded Mailers with Self-Seal Closure,29.808,10.8054,2,1,36.25000000000001
KI Adjustable-Height Table,4552.641,-248.48219999999998,74,18,-5.457979225684608
KI Conference Tables,2140.878,-479.2164,44,8,-22.3841059602649
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36000000000001,36.644400000000005,13,3,28.999999999999996
Kensington 4 Outlet MasterPiece Compact Power Control Center,2488.392,380.5776,36,7,15.294117647058824
Kensington 6 Outlet Guardian Standard Surge Protector,409.6,110.592,20,6,26.999999999999996
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,235.52639999999997,9,2,28.999999999999993
Kensington 6 Outlet SmartSocket Surge Protector,147.528,-36.882000000000005,6,2,-25.000000000000007
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2491.28,563.816,21,5,22.631578947368418
Kensington 7 Outlet MasterPiece Power Center,2883.276,229.59420000000003,21,5,7.962962962962965
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.108,311.22,8,4,21.126760563380284
Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.8220000000001,360.962,20,6,21.34831460674157
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,106.176,20,6,32.98969072164948
Kensington Orbit Wireless Mobile Trackball for PC and Mac,1703.7160000000001,357.5404,33,5,20.985915492957744
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,549.89,120.9758,13,4,22.000000000000004
KeyTronic 6101 Series - Keyboard - Black,360.712,127.06899999999999,10,2,35.22727272727273
KeyTronic E03601U1 - Keyboard - Beige,324.0,58.32,18,6,18.0
KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,24.672,15,3,16.666666666666668
KeyTronic KT800P2 - Keyboard - Black,75.1,1.2015999999999998,6,3,1.5999999999999996
Kingston Digital DataTraveler 16GB USB 2.0,477.93,64.7085,57,13,13.539325842696629
Kingston Digital DataTraveler 32GB USB 2.0,355.95,5.4239999999999995,22,7,1.5238095238095237
Kingston Digital DataTraveler 64GB USB 2.0,202.68,16.2144,6,2,8.0
Kingston Digital DataTraveler 8GB USB 2.0,44.03,-2.0229999999999997,9,3,-4.594594594594594
Kleencut Forged Office Shears by Acme United Corporation,9.568,2.2880000000000003,5,2,23.913043478260875
Konftel 250 Conference phone - Charcoal black,2221.596,324.69480000000004,9,4,14.615384615384617
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,118.3704,8,1,37.0
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,41.856,28,8,16.0
LG Electronics Tone+ HBS-730 Bluetooth Headset,904.5519999999999,133.30239999999998,18,4,14.736842105263156
LG Exalt,1154.326,-212.14640000000003,12,3,-18.37837837837838
LG G2,1499.97,-374.9925,5,1,-25.0
LG G3,1803.108,411.579,10,4,22.826086956521742
Laminate Occasional Tables,2096.168,-206.5342,18,3,-9.852941176470589
Large Capacity Hanging Post Binders,276.945,-19.461000000000006,22,5,-7.027027027027029
Laser & Ink Jet Business Envelopes,198.462,83.226,20,5,41.935483870967744
"Leather Task Chair, Black",1437.484,54.588,19,6,3.79746835443038
Lenovo 17-Key USB Numeric Keypad,367.092,22.433400000000002,13,5,6.1111111111111125
"Lesro Round Back Collection Coffee Table, End Table",2847.7799999999997,-328.59,20,8,-11.538461538461538
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.114,-12.132900000000003,39,9,-0.5279503105590063
Letter Size Cart,4600.092,1252.8822,33,8,27.236024844720497
Letter Size File,341.41999999999996,59.55,10,2,17.441860465116278
Letter Slitter,10.08,0.3024,4,2,3.0
Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,15.0024,16,4,40.869565217391305
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,52.0344,14,4,23.823529411764703
Lexmark 20R1285 X6650 Wireless All-in-One Printer,600.0,218.4,6,2,36.4
Lexmark MX611dhe Monochrome Laser Printer,16829.901,-4589.973,18,4,-27.27272727272727
Lexmark MarkNet N8150 Wireless Print Server,723.51,-506.457,6,2,-70.0
Lexmark S315 Color Inkjet Printer,299.97,34.996500000000005,5,2,11.666666666666666
Lexmark X 9575 Professional All-in-One Color Printer,396.0,190.08,4,1,48.00000000000001
"Lifetime Advantage Folding Chairs, 4/Carton",5212.112,972.6368,27,7,18.661087866108787
"Linden 10"" Round Wall Clock, Black",253.648,41.8672,21,6,16.50602409638554
"Linden 12"" Wall Clock With Oak Frame",101.94,30.582,3,1,30.0
Lock-Up Easel 'Spel-Binder',704.691,39.3714,44,7,5.587044534412955
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.53,536.2212000000001,52,15,38.04255319148936
"Logitech B530 USB Headset - headset - Full size, Binaural",739.8,64.73249999999999,25,10,8.75
Logitech ClearChat Comfort/USB Headset H390,533.078,160.2163,19,6,30.054945054945055
Logitech Desktop MK120 Mouse and keyboard Combo,778.736,42.536,50,12,5.46218487394958
Logitech G105 Gaming Keyboard,759.936,78.36840000000001,14,5,10.3125
Logitech G13 Programmable Gameboard with LCD Display,1039.87,43.194599999999994,14,4,4.153846153846154
Logitech G19 Programmable Gaming Keyboard,4389.246,729.0612,36,8,16.610169491525422
Logitech G35 7.1-Channel Surround Sound Headset,2157.8340000000003,699.3462,17,6,32.40963855421686
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.844,377.5528,17,4,30.256410256410255
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,429.7386,21,4,30.700000000000006
Logitech G600 MMO Gaming Mouse,1615.798,540.7324,21,8,33.46534653465346
Logitech G602 Wireless Gaming Mouse,1999.75,515.1356000000001,29,9,25.760000000000005
Logitech G700s Rechargeable Gaming Mouse,2339.766,889.9110000000001,25,9,38.03418803418804
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,70.0977,3,1,41.0
Logitech K350 2.4Ghz Wireless Keyboard,1154.664,47.2815,25,5,4.094827586206897
Logitech Keyboard K120,174.24,-19.602,12,3,-11.25
Logitech M510 Wireless Mouse,239.94,52.3869,7,3,21.833333333333332
Logitech Media Keyboard K200,503.856,50.3856,16,4,10.0
Logitech Mobile Speakerphone P710e - speaker phone,1916.716,241.6142,17,5,12.605633802816904
Logitech Trackman Marble Mouse,773.742,286.70439999999996,28,9,37.05426356589147
Logitech Wireless Anywhere Mouse MX for PC and Mac,551.908,89.985,11,3,16.304347826086957
Logitech Wireless Gaming Headset G930,2879.82,763.1523,21,6,26.499999999999996
Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,133.269,10,2,34.44444444444445
Logitech Wireless Headset h800,2799.72,719.928,32,6,25.71428571428572
Logitech Wireless Marathon Mouse M705,1409.718,554.889,30,8,39.361702127659576
Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,497.9502,21,7,27.666666666666668
Logitech Wireless Touch Keyboard K400,364.854,53.7285,15,3,14.726027397260275
Logitech diNovo Edge Keyboard,7399.704,1432.4427,31,5,19.35810810810811
Logitech Gaming G510s - Keyboard,2362.7219999999998,676.5204,31,8,28.63309352517986
Logitech Illuminated - Keyboard,1139.81,515.914,20,6,45.26315789473684
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,62.7686,11,6,30.192307692307697
Logitech MX Performance Wireless Mouse,789.822,211.8159,23,7,26.81818181818182
Logitech P710e Mobile Speakerphone,10196.604,1645.3611,41,9,16.136363636363637
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3743.7920000000004,21.598799999999997,22,5,0.5769230769230768
"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,148.96,4,2,38.88888888888889
Logitech Z-906 Speaker sys - home theater - 5.1-CH,5609.83,2243.932,17,4,40.0
Longer-Life Soft White Bulbs,115.192,44.7216,44,10,38.82352941176471
Loose Memo Sheets,18.25,8.5775,5,2,47.0
Lumber Crayons,171.39,55.357,19,6,32.298850574712645
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.658,6.123,6,3,2.1739130434782608
Luxo Adjustable Task Clamp Lamp,1545.816,362.46720000000005,18,4,23.448275862068968
Luxo Economy Swing Arm Lamp,338.98,94.9144,17,5,27.999999999999996
Luxo Professional Combination Clamp-On Lamps,1329.9,345.774,13,5,26.0
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3861.056,289.5791999999999,23,5,7.499999999999997
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,106.09020000000001,13,4,8.360655737704919
Macally Suction Cup Mount,279.63,-31.07,26,4,-11.111111111111112
Magna Visual Magnetic Picture Hangers,84.83200000000001,28.0524,19,6,33.06818181818181
Magnifier Swing Arm Lamp,251.76000000000002,65.4576,12,5,25.999999999999996
Manco Dry-Lighter Erasable Highlighter,88.16,27.968,30,7,31.724137931034484
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,52.3746,13,4,41.8421052631579
Martin Yale Chadless Opener Electric Letter Opener,16656.2,-1299.1836,22,6,-7.8
Martin-Yale Premier Letter Opener,236.99200000000002,-12.879999999999999,20,7,-5.434782608695651
"Master Big Foot Doorstop, Beige",152.064,42.768,30,6,28.125
"Master Caster Door Stop, Brown",176.784,49.3776,38,9,27.93103448275862
"Master Caster Door Stop, Gray",47.752,14.224,10,4,29.78723404255319
"Master Caster Door Stop, Large Brown",59.696,14.56,10,3,24.39024390243903
"Master Caster Door Stop, Large Neon Orange",154.336,42.2968,27,7,27.405660377358487
"Master Giant Foot Doorstop, Safety Yellow",83.49,31.5744,12,3,37.81818181818182
Maxell 4.7GB DVD+R 5/Pack,11.682,4.6035,13,5,39.40677966101695
Maxell 4.7GB DVD+RW 3/Pack,264.438,88.4115,17,4,33.43373493975904
Maxell 4.7GB DVD-R,1231.692,411.2262,49,11,33.387096774193544
Maxell 4.7GB DVD-R 5/Pack,19.008,7.3656,21,5,38.75
Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,41.418,10,4,28.260869565217394
"Maxell 74 Minute CD-R Spindle, 50/Pack",503.28,181.1808,24,5,36.00000000000001
"Maxell 74 Minute CDR, 10/Pack",232.764,72.5676,26,5,31.176470588235293
Maxell CD-R Discs,15.76,3.7036,9,3,23.5
Maxell DVD-RAM Discs,296.64,127.5552,18,3,43.0
"Maxell Pro 80 Minute CD-R, 10/Pack",374.072,122.36,24,4,32.71028037383177
Maxell LTO Ultrium - 800 GB,1086.012,156.4641,41,8,14.407216494845363
Maxell iVDR EX 500GB Cartridge,2755.4,1184.8220000000001,10,2,43.00000000000001
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.474000000000004,-3.891,9,3,-7.142857142857142
Mediabridge Sport Armband iPhone 5s,257.742,-38.961,30,7,-15.11627906976744
"Memo Book, 100 Message Capacity, 5 3/8 x 11",76.836,36.396,12,3,47.36842105263158
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78,24.8054,26,5,6.636363636363636
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",472.86,-32.2695,17,4,-6.824324324324324
Memorex Froggy Flash Drive 4 GB,136.276,42.4214,14,5,31.129032258064516
Memorex Froggy Flash Drive 8 GB,536.05,189.57,32,8,35.36423841059603
Memorex Micro Travel Drive 16 GB,556.452,126.1611,39,6,22.67241379310345
Memorex Micro Travel Drive 32 GB,379.70399999999995,129.97560000000001,12,5,34.23076923076923
Memorex Micro Travel Drive 4 GB,103.88,37.418,11,3,36.0204081632653
Memorex Micro Travel Drive 8 GB,299.0,113.1,26,8,37.826086956521735
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,280.2735,45,6,39.0
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,109.19999999999999,14,2,38.99999999999999
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,3.5742,2,1,26.25
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,543.6,228.312,15,6,42.0
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,53.268,20,5,27.380952380952383
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,52.007,19,5,43.62637362637363
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,24.139200000000002,6,2,47.0
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.144,54.0728,18,6,35.54054054054054
"Metal Folding Chairs, Beige, 4/Carton",685.588,115.7354,23,5,16.88118811881188
Micro Innovations USB RF Wireless Keyboard with Mouse,440.0,84.5,18,6,19.204545454545453
Micro Innovations Wireless Classic Keyboard with Mouse,107.964,9.5968,4,2,8.88888888888889
Micropad Numeric Keypads,291.85400000000004,66.9665,15,4,22.94520547945205
Microsoft Arc Touch Mouse,359.70000000000005,91.124,7,2,25.33333333333333
Microsoft Natural Ergonomic Keyboard 4000,557.814,107.66409999999999,19,5,19.301075268817204
Microsoft Natural Keyboard Elite,1497.0,20.957999999999995,29,4,1.3999999999999997
Microsoft Sculpt Comfort Mouse,1574.03,634.406,42,10,40.304568527918775
Microsoft Wireless Mobile Mouse 4000,591.852,183.954,15,4,31.081081081081084
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",1465.7440000000001,287.914,12,5,19.64285714285714
Mitel 5320 IP Phone VoIP phone,2116.688,211.66879999999998,14,4,9.999999999999998
Mitel MiVoice 5330e IP Phone,7699.72,780.9716,34,9,10.142857142857142
Mobile Personal File Cube,449.664,90.6354,21,5,20.15625
Model L Table or Wall-Mount Pencil Sharpener,402.976,92.10879999999999,24,5,22.857142857142854
Mophie Juice Pack Helium for iPhone,1583.8020000000001,201.57479999999998,24,6,12.727272727272727
Motorla HX550 Universal Bluetooth Headset,419.23,122.60499999999999,15,4,29.245283018867923
Motorola Droid Maxx,2609.826,341.9772,21,4,13.103448275862068
Motorola HK250 Universal Bluetooth Headset,832.238,-91.5002,41,9,-10.994475138121548
Motorola L703CM,4211.73,467.97,32,6,11.111111111111112
Motorola L804,607.068,-13.337100000000003,19,6,-2.1969696969696977
Motorola Moto X,1631.952,142.79579999999999,6,2,8.75
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",368.45599999999996,93.15679999999999,11,5,25.28301886792453
Multicolor Computer Printout Paper,1887.3,851.3820000000001,19,5,45.111111111111114
Multimedia Mailers,325.86,149.8956,2,1,46.0
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2623.8360000000002,723.1548,18,5,27.560975609756095
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890.0,622.8,22,7,32.95238095238095
NETGEAR RangeMax WNR1000 Wireless Router,59.976,11.9952,3,1,20.0
"Neat Ideas Personal Hanging Folder Files, Black",276.658,58.0176,22,7,20.97087378640777
NeatDesk Desktop Scanner & Digital Filing System,479.988,55.9986,2,1,11.666666666666666
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,51.184000000000005,3.6559999999999993,20,6,7.1428571428571415
Newell 307,19.292,3.5672,12,3,18.49056603773585
Newell 308,8.4,2.1,5,2,25.0
Newell 309,196.35000000000002,34.65,20,5,17.64705882352941
Newell 31,94.99000000000001,23.6236,24,5,24.8695652173913
Newell 310,38.72,7.48,25,7,19.31818181818182
Newell 311,61.438,13.039,30,8,21.22302158273381
Newell 312,234.768,34.456,49,11,14.676616915422889
Newell 313,28.208,4.264,10,3,15.116279069767444
Newell 314,118.296,17.856,24,7,15.09433962264151
Newell 315,145.912,33.787,25,6,23.15573770491803
Newell 316,46.944,8.2152,11,2,17.5
Newell 317,79.96799999999999,13.1712,32,7,16.47058823529412
Newell 318,61.716,14.4004,23,5,23.333333333333332
Newell 319,511.872,123.00800000000001,28,8,24.031007751937985
Newell 32,47.232,11.9808,17,6,25.365853658536587
Newell 320,81.32,9.4588,23,7,11.631578947368421
Newell 321,65.6,14.3664,22,4,21.900000000000002
Newell 322,30.576,6.6612,18,6,21.785714285714285
Newell 323,21.168,3.7632000000000003,14,3,17.777777777777782
Newell 324,263.34000000000003,72.072,23,7,27.368421052631575
Newell 325,128.03,29.736,34,6,23.225806451612904
Newell 326,36.608,7.8671999999999995,23,6,21.490384615384617
Newell 327,39.78,10.7406,18,4,27.0
Newell 328,75.92,19.7392,13,3,26.0
Newell 329,24.272,4.8544,8,2,20.0
Newell 33,47.988,8.37,10,3,17.441860465116278
Newell 330,59.800000000000004,11.1228,11,4,18.599999999999998
Newell 331,75.306,14.6211,17,4,19.415584415584416
Newell 332,67.032,15.5232,24,5,23.157894736842106
Newell 333,86.73599999999999,18.848399999999998,33,11,21.73076923076923
Newell 334,531.712,135.30880000000002,27,6,25.447761194029855
Newell 335,34.56,10.0224,12,4,28.999999999999996
Newell 336,68.48,13.781600000000001,18,4,20.125
Newell 337,10.496,1.1808,4,2,11.25
Newell 338,23.52,6.3504000000000005,8,2,27.0
Newell 339,26.688000000000002,6.116,10,3,22.916666666666664
Newell 34,460.288,93.248,25,7,20.258620689655174
Newell 340,25.92,7.5168,9,2,28.999999999999996
Newell 341,96.72800000000001,26.8356,23,7,27.743362831858402
Newell 342,9.84,2.8536,3,1,29.000000000000004
Newell 343,65.268,13.7592,24,7,21.08108108108108
Newell 344,45.592,8.5624,18,6,18.78048780487805
Newell 345,476.16,94.4384,26,9,19.833333333333332
Newell 346,31.104,8.6112,11,5,27.685185185185183
Newell 347,127.54400000000001,30.3024,32,7,23.758389261744963
Newell 348,65.6,9.7088,24,6,14.800000000000002
Newell 349,42.64,10.0368,14,3,23.538461538461537
Newell 35,93.152,23.288,30,9,25.0
Newell 350,62.32,15.744,20,6,25.263157894736842
Newell 351,82.656,22.107200000000002,26,7,26.746031746031747
Newell Chalk Holder,83.426,36.5918,21,7,43.86138613861386
Nokia Lumia 1020,1439.968,143.9968,4,1,10.0
Nokia Lumia 521 (T-Mobile),515.828,83.972,20,5,16.279069767441857
Nokia Lumia 925,1310.296,284.7374,11,3,21.73076923076923
Nontoxic Chalk,42.944,18.233600000000003,27,8,42.459016393442624
Nortel Business Series Terminal T7208 Digital phone,1000.728,100.0728,9,3,10.0
Nortel Meridian M3904 Professional Digital phone,4434.912,936.2592,32,10,21.111111111111107
Nortel Meridian M5316 Digital phone,2744.87,253.77100000000002,13,4,9.245283018867925
Nortel Networks T7316 E Nt8 B27,1876.524,397.7415,29,6,21.195652173913043
Novimex Fabric Task Chair,1890.3799999999999,-131.107,39,9,-6.935483870967743
Novimex High-Tech Fabric Mesh Task Chair,922.74,-133.4424,16,4,-14.461538461538462
Novimex Swivel Fabric Task Chair,2913.9139999999998,-445.391,25,8,-15.28497409326425
Novimex Turbo Task Chair,1341.5220000000002,-32.6508,22,6,-2.4338624338624335
Nu-Dell EZ-Mount Plastic Wall Frames,19.7,0.7879999999999998,8,2,3.9999999999999996
Nu-Dell Executive Frame,409.536,98.97120000000001,39,6,24.16666666666667
Nu-Dell Float Frame 11 x 14 1/2,170.62,56.0352,22,7,32.8421052631579
Nu-Dell Leatherette Frames,246.64800000000002,81.4512,18,3,33.02325581395348
Nu-Dell Oak Frame,151.656,35.4576,16,3,23.380281690140844
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,4886.46,566.4674,31,7,11.592592592592592
O'Sullivan 2-Shelf Heavy-Duty Bookcases,723.842,-133.1092,21,6,-18.389261744966444
O'Sullivan 3-Shelf Heavy-Duty Bookcases,1119.195,147.0942,22,5,13.142857142857146
O'Sullivan 4-Shelf Bookcase in Odessa Pine,2740.197,-975.0988,37,7,-35.5849889624724
O'Sullivan 5-Shelf Heavy-Duty Bookcases,540.804,-12.290999999999997,9,4,-2.272727272727272
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1072.344,-78.36359999999999,9,2,-7.307692307692307
O'Sullivan Cherrywood Estates Traditional Bookcase,424.90000000000003,27.193599999999996,6,2,6.399999999999999
"O'Sullivan Elevations Bookcase, Cherry Finish",1912.308,-68.1096,18,5,-3.5616438356164384
O'Sullivan Living Dimensions 2-Shelf Bookcases,2970.059,-78.637,28,10,-2.6476578411405294
O'Sullivan Living Dimensions 3-Shelf Bookcases,2904.161,-170.83299999999997,17,4,-5.882352941176469
O'Sullivan Living Dimensions 5-Shelf Bookcases,3420.7704,-755.7516,21,6,-22.093023255813957
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,1646.9180000000001,-285.9484,12,4,-17.36263736263736
O'Sullivan Plantations 2-Door Library in Landvery Oak,2946.3668,-767.7436,22,5,-26.05729877216917
"OIC #2 Pencils, Medium Soft",30.832,8.1404,17,7,26.40243902439024
OIC Binder Clips,128.164,60.144,38,7,46.92737430167598
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",15.623999999999999,7.0804,13,5,45.31746031746032
OIC Bulk Pack Metal Binder Clips,92.136,35.598,30,8,38.63636363636363
"OIC Colored Binder Clips, Assorted Sizes",139.62,59.284800000000004,44,7,42.46153846153846
OIC Stacking Trays,82.832,26.720000000000002,30,6,32.25806451612904
OIC Thumb-Tacks,12.996,5.1414,13,3,39.56140350877193
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",5801.816,-66.82720000000002,23,5,-1.1518324607329846
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,3178.13,-167.27,20,5,-5.2631578947368425
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,3989.734,425.75960000000003,32,7,10.671378091872793
Office Star - Contemporary Task Swivel Chair,1842.268,155.372,20,6,8.433734939759036
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",694.194,-158.48579999999998,7,2,-22.830188679245282
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",3680.538,-491.175,35,9,-13.345195729537368
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,2207.956,231.6544,13,2,10.491803278688524
Office Star - Ergonomically Designed Knee Chair,1311.876,-42.1096,19,7,-3.2098765432098766
Office Star - Mesh Screen back chair with Vinyl seat,2200.464,-130.98,20,7,-5.952380952380952
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,4185.48,342.88739999999996,31,5,8.192307692307692
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,8774.5,1305.6456,28,8,14.88
Office Star - Task Chair with Contemporary Loop Arms,600.4680000000001,47.3096,8,2,7.878787878787878
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1947.1770000000001,413.649,20,6,21.243523316062173
Office Star Flex Back Scooter Chair with White Frame,1775.68,-228.61880000000002,21,7,-12.875
Okidata B400 Printer,1029.6,115.83,3,2,11.25
Okidata B401 Printer,179.991,-251.9874,3,1,-140.0
Okidata C331dn Printer,3210.8,111.68,12,5,3.4782608695652173
Okidata C610n Printer,2011.9,-292.04999999999995,5,2,-14.516129032258062
Okidata MB491 Multifunction Printer,2844.2999999999997,-434.13,9,2,-15.263157894736842
Okidata MB760 Printer,7834.4,881.37,7,2,11.25
Ooma Telo VoIP Home Phone System,2015.8400000000001,314.975,18,5,15.625
OtterBox Commuter Series Case - Samsung Galaxy S4,384.846,-55.977599999999995,18,4,-14.545454545454545
OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,102.91319999999999,16,4,35.99999999999999
OtterBox Defender Series Case - Samsung Galaxy S4,689.77,122.959,27,8,17.82608695652174
OtterBox Defender Series Case - iPhone 5c,133.128,3.6979999999999995,5,2,2.7777777777777777
PNY Rapid USB Car Charger - Black,9.588,-2.0774,2,1,-21.666666666666668
"Padded Folding Chairs, Black, 4/Carton",1830.148,80.97999999999999,30,8,4.424778761061947
Panasonic Business Telephones KX-T7736,546.06,163.818,3,1,30.000000000000004
Panasonic KP-150 Electric Pencil Sharpener,573.648,126.8064,16,4,22.105263157894736
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,59.346000000000004,9,2,30.000000000000004
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.488,26.2808,4,3,21.11111111111111
Panasonic KP-380BK Classic Electric Pencil Sharpener,705.208,111.538,22,6,15.816326530612246
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,67.92960000000001,16,4,29.000000000000004
Panasonic KX - TS880B Telephone,453.41999999999996,122.4234,11,3,27.0
Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,10,1,7.5
Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,-22.497500000000002,5,2,-1.388888888888889
Panasonic KX T7731-B Digital phone,659.934,75.9924,8,3,11.515151515151516
Panasonic KX T7736-B Digital phone,1259.58,134.95499999999998,10,5,10.714285714285714
Panasonic KX TS208W Corded phone,1283.538,154.8084,32,6,12.061068702290077
Panasonic KX TS3282B Corded phone,590.328,44.2746,9,3,7.5
Panasonic KX TS3282W Corded phone,1665.804,178.47899999999998,25,7,10.714285714285712
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1135.028,75.2286,22,7,6.627906976744185
Panasonic KX-TG9471B,4978.146000000001,1168.1004,27,7,23.464566929133856
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3059.7960000000003,1147.4235,25,5,37.5
Panasonic Kx-TS550,846.216,95.1993,23,7,11.249999999999998
Park Ridge Embossed Executive Business Envelopes,62.28,29.2716,4,1,47.0
Pastel Pink Envelopes,65.52,31.4496,9,3,48.00000000000001
PayAnywhere Card Reader,199.8,17.4825,25,5,8.75
Peel & Seel Envelopes,62.856,26.5392,18,4,42.22222222222222
"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,113.48400000000001,26,6,42.982456140350884
Peel & Stick Add-On Corner Pockets,38.016,4.32,30,7,11.363636363636365
Peel-Off China Markers,287.97,109.4286,31,7,37.99999999999999
Pencil and Crayon Sharpener,29.346,3.7668,16,4,12.835820895522387
Penpower WorldCard Pro Card Scanner,91.475,-1.8295,1,1,-2.0
"Performers Binder/Pad Holder, Black",611.054,106.514,36,8,17.431192660550458
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,29.391599999999997,12,3,6.999999999999999
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,16.8038,33,8,9.304635761589402
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,19.000799999999998,18,6,42.8235294117647
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,55.062000000000005,29,6,35.81967213114755
Personal Creations Ink Jet Cards and Labels,321.44,157.5056,28,4,48.99999999999999
Personal File Boxes with Fold-Down Carry Handle,177.612,37.392,12,5,21.05263157894737
"Personal Filing Tote with Lid, Black/Gray",459.096,112.9128,31,8,24.594594594594597
"Personal Folder Holder, Ebony",145.73000000000002,35.872,14,6,24.61538461538461
Petty Cash Envelope,231.856,94.36,10,3,40.69767441860465
